date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/7/18,13:49:37,22.9027763,120.2731261,9.636,92,-79,-1258,49,-28,-972,-1.12415123,0.111146927,-9.636538506,-0.033213213,-2.190579176,-0.03575635,15,251
2020/7/18,13:49:40,22.9027198,120.2731297,9.97,79,43,219,-17,57,-970,-7.405633926,0.475725174,-9.970200539,-0.007253275,2.993970156,-0.007506372,15,251
2020/7/18,13:49:43,22.9026508,120.2731376,10.089,-62,-1,4,-87,105,-1012,-15.09129143,1.287326813,-10.08915043,-0.046401314,3.111195326,0.030518625,15,251
2020/7/18,13:49:46,22.9025788,120.2731423,9.983,-83,80,204,-94,121,-1025,-23.10041618,1.772789001,-9.983679771,0.06955754,-3.048193455,0.037124045,15,251
2020/7/18,13:49:49,22.9025851,120.2731278,10.312,-56,-71,-223,-23,4,-953,-22.4016552,0.278505325,-10.31288719,-0.144160628,-1.121594906,-0.047253445,15,251
2020/7/18,13:49:52,22.9026215,120.2730683,10.095,21,-111,79,-131,63,-956,-18.3454113,-5.81889534,-10.09509087,-0.090314388,-1.040094972,-0.045743398,15,251
2020/7/18,13:49:55,22.9026588,120.2730023,9.96,-1,7,-321,-100,116,-982,-14.19396782,-12.59044075,-9.960463524,-0.115927227,-1.209234715,-0.130283371,15,251
2020/7/18,13:49:58,22.9026654,120.272919,10.139,-29,14,14,-34,38,-978,-13.45994186,-21.1336689,-10.13946247,-0.124636866,-1.457822084,-0.044298999,15,251
2020/7/18,13:50:01,22.9026664,120.2728429,10.127,45,-140,1132,-43,129,-1026,-13.35600662,-28.93621254,-10.12761688,0.108017564,-0.879534245,0.037262119,15,251
2020/7/18,13:50:04,22.9026896,120.2728604,10.068,-10,-37,-34,-99,83,-1007,-10.76716232,-27.14313316,-10.06895924,-0.076960459,0.546886742,-0.073515676,15,251
2020/7/18,13:50:08,22.9027417,120.2729023,10.158,-62,-102,45,-91,92,-997,-4.96880722,-22.83922386,-10.15843868,-0.056680672,0.629505873,-0.035771661,15,251
2020/7/18,13:50:11,22.9027874,120.2729564,10.213,-91,-57,174,-56,106,-1017,0.117950439,-17.2917614,-10.21344185,-0.057049047,1.439267278,0.047042876,15,251
2020/7/18,13:50:14,22.9027889,120.2730387,10.188,1,6,86,-56,95,-998,0.278838158,-8.851957321,-10.18879128,-0.032849487,1.685634255,-0.000629648,15,251
2020/7/18,13:50:17,22.902785,120.2731086,10.057,-32,19,-14,51,-54,-939,-0.148925781,-1.691534042,-10.05718803,0.128536016,1.798367143,0.041422725,15,251
