date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-15,17:47:02,22.9030175,120.2731347,-0.04,2,-1,0,-2,25,-998,0.0778207778930664,-0.07423782348632812,0.040911197662353516,-0.0215107761323452,1.4924373626708984,-0.015542767010629177,0,0
2020-06-15,17:47:05,22.9030186,120.2731327,-0.034,2,0,-8,-8,41,-996,0.1905364990234375,-0.2803058624267578,0.03429460525512695,-0.021253079175949097,1.4929783344268799,-0.014670650474727154,0,0
2020-06-15,17:47:08,22.9030189,120.2731317,1.62,-14,92,26,7,4,-1090,0.23369598388671875,-0.3882770538330078,-1.6203731298446655,-0.0018549086526036263,1.4361014366149902,-0.0030857613310217857,0,0
2020-06-15,17:47:11,22.903018,120.2731328,7.776,-13,-12,-4,32,75,-970,0.130950927734375,-0.26712799072265625,-7.776252746582031,0.022056829184293747,1.4619899988174438,-0.03545632213354111,0,0
2020-06-15,17:47:14,22.9030197,120.2731321,15.193,-58,60,28,87,-38,-1031,0.3216524124145508,-0.34798622131347656,-15.193119049072266,0.016159437596797943,1.4604692459106445,0.015027036890387535,0,0
2020-06-15,17:47:17,22.9030171,120.2731301,19.686,120,-39,-1186,41,23,-931,0.029201507568359375,-0.5524978637695312,-19.68604850769043,0.1228288859128952,0.8291521668434143,-0.1068100556731224,0,0
2020-06-15,17:47:20,22.9030137,120.2730875,20.407,110,-228,105,-87,-40,-899,-0.35434436798095703,-4.921138763427734,-20.4075984954834,-0.15244220197200775,-1.6963530778884888,0.00239516980946064,0,0
2020-06-15,17:47:23,22.9030083,120.2730257,20.31,150,-15,33,-131,-79,-988,-0.9535341262817383,-11.252147674560547,-20.31082534790039,-0.13554033637046814,-1.8245899677276611,0.04479275271296501,0,0
2020-06-15,17:47:26,22.9030011,120.2729696,19.998,3,0,37,-121,4,-1006,-1.7517452239990234,-17.007720947265625,-19.998472213745117,-0.1543843299150467,-1.8163646459579468,0.0038043889217078686,0,0
2020-06-15,17:47:29,22.9029911,120.2729073,19.89,-35,-23,-102,-149,2,-1007,-2.867647171020508,-23.391895294189453,-19.890480041503906,-0.1348806619644165,-1.673389196395874,0.02179783210158348,0,0
2020-06-15,17:47:32,22.902985,120.2728503,19.977,-10,-6,84,-143,-14,-1043,-3.545274257659912,-29.24236297607422,-19.97755241394043,-0.10475132614374161,-1.771791934967041,-0.005207929760217667,0,0
2020-06-15,17:47:35,22.9029767,120.2727862,20.066,-39,-154,-130,-55,-59,-974,-4.474358081817627,-35.81178283691406,-20.066123962402344,-0.09148204326629639,-1.7208962440490723,-0.011777148582041264,0,0
2020-06-15,17:47:38,22.9029698,120.2727293,20.022,56,65,107,-43,30,-975,-5.236294269561768,-41.65177917480469,-20.02294158935547,-0.0733608603477478,-1.7105107307434082,0.013303825631737709,0,0
2020-06-15,17:47:41,22.9029602,120.2726691,20.049,141,10,22,-158,-80,-1036,-6.305241107940674,-47.81808853149414,-20.049375534057617,-0.003585219383239746,-1.5876160860061646,0.039200179278850555,0,0
2020-06-15,17:47:44,22.9029378,120.2726726,19.729,109,205,346,47,-129,-1048,-8.795426368713379,-47.45876693725586,-19.729511260986328,-0.07515041530132294,2.4995005130767822,0.06067457050085068,0,0
2020-06-15,17:47:47,22.9028946,120.272703,19.917,80,39,0,125,-62,-974,-13.615592002868652,-44.34870910644531,-19.917240142822266,0.003418564796447754,2.669548511505127,0.0723043754696846,0,0
2020-06-15,17:47:50,22.9028486,120.2727318,20.081,25,26,27,16,-90,-1021,-18.739521026611328,-41.38764190673828,-20.081510543823242,0.00014837831258773804,2.6429409980773926,0.05050737410783768,0,0
2020-06-15,17:47:53,22.9028036,120.2727615,20.128,-10,66,-40,-21,-125,-1062,-23.74643325805664,-38.341121673583984,-20.128332138061523,0.016954530030488968,2.6218762397766113,0.06815541535615921,0,0
2020-06-15,17:47:56,22.902754,120.2727902,20.135,-3,28,304,-10,-107,-1015,-29.26751708984375,-35.40792465209961,-20.135292053222656,-0.0038134343922138214,2.83048415184021,0.11784586310386658,0,0
2020-06-15,17:47:59,22.9027071,120.2727942,20.115,75,50,-58,-16,-93,-1013,-34.496192932128906,-34.992332458496094,-20.115570068359375,-0.0433039590716362,3.0405914783477783,0.06604156643152237,0,0
2020-06-15,17:48:02,22.902655,120.2727954,19.913,83,-40,44,-61,-29,-963,-40.287296295166016,-34.865684509277344,-19.913631439208984,-0.043517470359802246,3.0335898399353027,0.054711028933525085,0,0
2020-06-15,17:48:05,22.9025972,120.2727996,20.106,108,53,30,-77,-43,-1002,-46.72517395019531,-34.442386627197266,-20.106338500976562,-0.04474365711212158,-3.1346828937530518,0.06917937844991684,0,0
2020-06-15,17:48:08,22.9025702,120.2728206,20.037,-37,21,-123,43,-14,-1080,-49.736061096191406,-32.28522491455078,-20.037160873413086,-0.05256301909685135,1.4219779968261719,-0.033796947449445724,0,0
2020-06-15,17:48:11,22.9025746,120.2728857,19.906,-36,-26,130,54,81,-931,-49.237937927246094,-25.611709594726562,-19.90672492980957,0.03582044318318367,1.4411430358886719,0.009316516108810902,0,0
2020-06-15,17:48:14,22.9025785,120.2729366,20.026,-32,54,-74,13,-68,-1012,-48.80857467651367,-20.35223388671875,-20.027055740356445,0.0055720005184412,1.5266624689102173,-0.017278507351875305,0,0
2020-06-15,17:48:17,22.9025784,120.2729983,20.255,30,47,-70,42,102,-947,-48.82247543334961,-14.066272735595703,-20.25577163696289,0.042259398847818375,1.422691822052002,-0.06774728000164032,0,0
2020-06-15,17:48:20,22.9025828,120.2730525,19.966,-143,33,-3,52,87,-1027,-48.331748962402344,-8.501848220825195,-19.96677017211914,0.010172957554459572,1.4063260555267334,-0.0479857362806797,0,0
2020-06-15,17:48:23,22.9025871,120.2731106,19.968,134,42,57,48,-23,-1078,-47.85255432128906,-2.543193817138672,-19.968852996826172,0.02418283000588417,1.474538803100586,-0.06021135672926903,0,0
2020-06-15,17:48:26,22.902592,120.2731602,21.156,141,47,123,49,-15,-1128,-47.30767822265625,2.533876419067383,-21.15690803527832,0.1042574942111969,1.434169054031372,-0.02285090461373329,0,0
2020-06-15,17:48:29,22.9025901,120.2731622,26.86,64,-28,-39,91,22,-923,-47.520042419433594,2.7378835678100586,-26.903291702270508,0.08770258724689484,1.482728123664856,-0.029260024428367615,0,0
2020-06-15,17:48:32,22.902603,120.2731618,29.917,-16,-27,-10,91,46,-1008,-46.08393478393555,2.6982574462890625,-29.91782569885254,0.10047796368598938,1.5317978858947754,-0.13123401999473572,0,0
2020-06-15,17:48:35,22.9026821,120.2731583,29.907,-15,196,91,113,105,-906,-37.19451141357422,2.3353710174560547,-29.909343719482422,0.10802760720252991,1.4508583545684814,-0.16095209121704102,0,0
2020-06-15,17:48:38,22.9027889,120.2731515,29.928,25,-69,-21,176,112,-1025,-25.389537811279297,1.6451873779296875,-29.928112030029297,0.12170581519603729,1.4511972665786743,-0.15754950046539307,0,0
2020-06-15,17:48:41,22.9029076,120.2731412,30.009,11,0,-25,111,226,-901,-12.169883728027344,0.5911731719970703,-30.009204864501953,0.08157308399677277,1.3972529172897339,-0.1383933424949646,0,0
2020-06-15,17:48:44,22.9030044,120.2731342,30.097,60,-77,42,90,30,-1045,-1.387465476989746,-0.12984657287597656,-30.09786033630371,0.06374336034059525,1.5465655326843262,0.0813603475689888,0,0
2020-06-15,17:48:47,22.9030166,120.2731344,30.215,70,-83,-16,51,41,-959,-0.02801513671875,-0.11011314392089844,-30.215208053588867,0.07114192843437195,1.5175445079803467,0.010922446846961975,0,0
2020-06-15,17:48:50,22.9030153,120.2731351,29.613,11,-136,50,116,-6,-888,-0.17608356475830078,-0.03143119812011719,-29.613670349121094,0.025339309126138687,1.5699518918991089,-0.05623374506831169,0,0
2020-06-15,17:48:53,22.9030166,120.2731366,24.886,-80,-187,250,109,30,-971,-0.029726028442382812,0.115264892578125,-24.88616180419922,0.02924918755888939,1.502975344657898,-0.028155263513326645,0,0
