date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/22,16:45:43,22.9028136,120.2731224,19.887,-17,-26,-175,-92,3,-979,0.098009586,-0.820192337,-19.88715744,-0.117243513,-1.58098042,0.019039661,24,300
2020/6/22,16:45:46,22.9028109,120.2730702,20.277,-20,92,30,-39,77,-916,-0.205068111,-6.163478851,-20.27748489,-0.046633907,-1.676702976,0.022622954,24,300
2020/6/22,16:45:49,22.9028036,120.273013,20.068,49,85,82,-119,-51,-972,-1.01824522,-12.03682137,-20.06853485,-0.119852521,-1.5886271,0.049753513,24,300
2020/6/22,16:45:52,22.9027992,120.2729487,19.853,-10,-3,54,-51,-12,-977,-1.505295277,-18.63008308,-19.85344887,-0.080411807,-1.655249238,0.036045697,24,300
2020/6/22,16:45:55,22.9027958,120.2728973,20.045,-170,94,-344,-124,-41,-1014,-1.887320995,-23.8946743,-20.04563141,0.008561401,-1.761035204,-0.024818171,24,300
2020/6/22,16:45:58,22.9027573,120.2728997,19.8,88,-12,-69,46,-63,-1005,-6.173817158,-23.65624046,-19.80017662,0.038766887,2.45417428,-0.015383543,24,300
2020/6/22,16:46:01,22.9027158,120.272927,19.858,141,-26,84,29,-73,-990,-10.79640579,-20.85623741,-19.8584938,-0.014422627,2.661534071,0.031495061,24,300
2020/6/22,16:46:04,22.9026688,120.2729505,19.991,-87,1,-47,3,-2,-978,-16.02602386,-18.44326591,-19.99179268,-0.007557998,2.610568762,-0.024022803,24,300
2020/6/22,16:46:07,22.9026205,120.2729791,20.078,12,-100,57,-25,-14,-987,-20.93091202,-15.69346046,-20.06653214,-0.042199261,2.832277775,0.045360461,24,300
2020/6/22,16:46:10,22.9025736,120.2730016,20.047,18,-11,57,-17,28,-1011,-26.62470245,-13.20069313,-20.04749489,-0.040297661,2.539146423,-0.004932966,24,300
2020/6/22,16:46:13,22.9025173,120.2730341,20.011,-78,-10,23,-38,13,-1002,-32.88727188,-9.869760513,-20.01159096,-0.029908355,2.660218,0.012477763,24,300
2020/6/22,16:46:16,22.9024986,120.2730516,20.082,-5,93,-1081,0,103,-1019,-34.97277832,-8.077627182,-20.0823822,0.005533053,1.37281692,-0.129791528,24,300
2020/6/22,16:46:19,22.9025398,120.2730715,20.154,118,-80,15,-45,111,-970,-30.37986374,-6.030056,-20.15468407,-0.08684089,0.323492676,-0.043058001,24,300
2020/6/22,16:46:22,22.9025877,120.273094,20.086,19,-40,-22,-63,100,-1048,-25.05781555,-3.725442886,-20.08660698,-0.030955132,0.401234806,-0.087908588,24,300
2020/6/22,16:46:25,22.9026353,120.2731203,19.985,-126,-42,-221,-70,168,-977,-19.75275993,-1.031095505,-19.98512459,-0.037229106,0.303481668,-0.18192637,24,300
2020/6/22,16:46:28,22.9026805,120.2731278,19.653,115,-13,13,-153,186,-1054,-14.72483253,-0.259326935,-19.65306854,-0.150278479,-0.094749369,-0.167078868,24,300
2020/6/22,16:46:31,22.9027398,120.2731234,19.812,57,25,80,-128,169,-972,-8.123422623,-0.716423035,-19.81299782,-0.113861598,-0.070269734,-0.10781689,24,300
2020/6/22,16:46:34,22.9027907,120.2731192,19.948,302,262,109,-70,24,-1004,-2.450091839,-1.140512466,-19.94865608,0.085185066,0.049732067,0.013230438,24,300
2020/6/22,16:46:37,22.9028013,120.2731184,16.751,79,-444,8,-40,89,-1006,-1.279300213,-1.221725464,-16.75110054,-0.085403584,0.081868738,-0.006174451,24,300
